Datum,brand,addresse,diesle,bleifrei,lat,lon
22.04.2019,Migrol Service,"Staatsstr. 10, 9477 Trübbach",1.79,1.67,47.0749397277832,9.486258506774902
07.10.2019,Garage Otto Meier AG,"Andelfingerstr. 16, 8416 Flaach",1.789,1.669,47.57980728149414,8.612641334533691
22.03.2021,station Shell,"av. Figuiers 22, 1007 Lausanne",1.785,1.705,46.51704788208008,6.607337474822998
11.11.2014,Eni Tankstelle Zürich Nord,"Dörflistrasse 90, 8050 Zürich",1.785,1.725,47.4093132019043,8.550671577453613
05.03.2014,Avia,"Wehntalerstr. 347, 8000 Zürich",1.78,1.67,,
01.05.2019,Coop,"Weinfelderstrasse 115, 8580 Amriswil",1.78,1.66,47.54463577270508,9.277215003967285
23.01.2020,Coop,"Seestr. 67, 8800 Thalwil",1.78,1.64,47.28875732421875,8.57388973236084
01.09.2021,BP,"Rorschacherstr. 271, 9000 St. Gallen",1.78,1.72,,
02.01.2019,Shell,"Wehntalerstrasse 17, 8162 Steinmaur",1.78,1.49,,
18.01.2014,Agrola,"Dorfstr. 11, 9413 Oberegg",1.78,1.65,47.42253875732422,9.55132007598877
11.10.2021,BP,"Via San Gottardo, 6593 Cadenazzo",1.78,1.74,46.152076721191406,8.95389175415039
10.06.2019,Eni,"Landstr. 45, 9490 Vaduz",1.78,1.66,,
07.10.2014,Sonnenberg Garage,"Ebni 18, 9053 Teufen AR",1.78,1.73,47.38748550415039,9.391997337341309
07.10.2019,Agrola TopShop,"Zürichstr. 44, 8413 Neftenbach",1.78,1.56,47.52153778076172,8.657663345336914
14.10.2018,Ruedi Rüssel Tankstelle,"Via Nova 9A, 7017 Flims Dorf",1.78,1.7,,
01.05.2019,Red Fox Freie Tankstelle,"St. Gallerstrasse 11 , 9300 Wittenbach",1.78,1.65,47.45838165283203,9.3962984085083
01.05.2019,Shell,"Weinfelderstrasse 130, 8580 Amriswil",1.78,1.66,47.544830322265625,9.272881507873535
22.04.2019,BP,"Churerstr. 63, 9470 Buchs SG",1.78,1.66,47.15693664550781,9.48017692565918
16.01.2022,Migrol,"Via S. Gottardo, 6780 Airolo",1.78,1.73,46.52429962158203,8.630642890930176
26.11.2014,Autobahn-Raststätte St. Margrethen,"Nebengraben, 9430 St. Margrethen SG",1.78,1.69,,
01.05.2019,Tamoil,"Weinfelderstr. 74, 8580 Amriswil",1.78,1.66,47.544898986816406,9.285249710083008
01.05.2019,Tankstelle Sonne,"Konstanzerstr. 17, 9512 Rossrüti",1.78,1.66,47.47391128540039,9.06043529510498
30.10.2021,oeltrans,"Grabenstr. 6, 3600 Thun",1.78,1.77,46.76168441772461,7.627481937408447
29.06.2013,Bebi Bircher,"Bibersteinerstr. 60, 5022 Rombach",1.78,1.69,47.404693603515625,8.052047729492188
01.05.2019,BP,"Weinfelderstr. 69B, 8580 Amriswil",1.78,1.66,47.544437408447266,9.284163475036621
01.05.2019,Avia,"Romanshornerstr. 203, 8580 Amriswil",1.78,1.66,,
01.05.2019,Eni,"Weinfelderstr. 57, 8580 Amriswil",1.78,1.66,47.54420852661133,9.287348747253418
21.10.2018,Socar,"Bachstrasse 55, 8200 Schaffhausen",1.78,1.62,47.699344635009766,8.635704040527344
13.10.2014,Shell,"Stanserstr. 1, 6374 Buochs",1.78,1.75,46.97335433959961,8.419840812683105
22.07.2014,Coop,"Frutigenstrasse 71, 3604 Thun",1.78,1.75,46.74332809448242,7.627551078796387
11.02.2021,Shell,"Grindelwaldstr. 96, 3818 Grindelwald",1.78,1.57,46.62567138671875,8.019085884094238
22.04.2019,Socar,"Plattis 1, 9476 Weite",1.78,1.66,47.10444259643555,9.498165130615234
22.04.2019,Avia,"Hauptstr. 101, 9475 Sevelen",1.78,1.67,,
22.04.2019,BP,"Gonzenstr. 7, 9475 Sevelen",1.78,1.66,47.1231689453125,9.487953186035156
19.11.2020,Socar,"St. Gallerstr. 19, 9470 Buchs SG",1.78,1.66,47.165924072265625,9.467574119567871
22.04.2019,Coop,"St. Gallerstr. 28, 9470 Buchs SG",1.78,1.66,47.16691970825195,9.466608047485352
04.10.2021,Avia,"Tösstalstr. 61, 8486 Rikon im Tösstal",1.779,1.749,47.444862365722656,8.79788589477539
04.10.2021,LGG Handels AG,"Hauptstr. 35, 8594 Güttingen",1.775,1.675,47.603153228759766,9.287123680114746
19.09.2021,Schaffhausen-Herblingen,"Stüdliackerstrasse 10 , 8207 Schaffhausen",1.775,1.625,47.72110366821289,8.665191650390625
21.12.2018,Migrol,"Hinterbergstr. 39, 6312 Steinhausen",1.77,1.59,47.19074249267578,8.476767539978027
04.10.2021,Coop,"Rorschacherstr. 92 , 9424 Rheineck",1.77,1.69,47.474525451660156,9.580202102661133
13.07.2021,Shell Schönegg-Garage,"Oberlandstr. 54, 3700 Spiez",1.77,1.6,46.68677520751953,7.6809916496276855
16.03.2021,station Eni,"rte Lausanne 9, 1040 Echallens",1.77,1.69,,
04.10.2021,Shell,"Hauptstr. 30, 9422 Staad SG",1.77,1.71,,
08.11.2021,Coop Pronto,"Badenerstr. 2 , 5620 Bremgarten AG",1.77,1.77,47.355247497558594,8.349821090698242
20.01.2020,Shell,"Heuberg West / A52, 8127 Forch",1.77,1.66,,
12.03.2019,Avia,"Wilestr. 13, 8957 Spreitenbach",1.77,1.6,,
11.04.2019,Avia,"Wilerstr. 16, 9554 Tägerschen",1.77,1.63,47.50775146484375,9.029509544372559
22.04.2019,BP,"Hauptstr., 9650 Nesslau",1.77,1.65,,
22.04.2019,Avia,"Unterwässerli, 9657 Unterwasser",1.77,1.65,,
22.04.2019,Avia,"Hauptstr., 9658 Wildhaus",1.77,1.65,,
22.04.2019,BP,"Sägenboden 560, 9658 Wildhaus",1.77,1.65,47.198734283447266,9.371023178100586
07.04.2021,Shell,"Glattzentrum, 8304 Wallisellen",1.77,1.68,,
24.01.2022,Tamoil,"Aargauerstr. 16, 5610 Wohlen AG",1.77,1.74,47.34524917602539,8.274749755859375
15.09.2014,Schenk,"Bittertenstr. 16, 4702 Oensingen",1.77,1.73,47.28434371948242,7.708460330963135
30.11.2008,Ruedi Rüssel,"Auerstr. 34, 9442 Berneck",1.77,1.42,47.4279670715332,9.623510360717773
28.04.2021,Shell,"Husacherstr. 2, 8304 Wallisellen",1.77,1.68,47.40810012817383,8.601786613464355
14.06.2019,Socar,"Seestr. 198, 8820 Wädenswil",1.77,1.66,47.23788070678711,8.660420417785645
14.06.2019,Store Service AG AVIA Tankstelle,"Zugerstrasse 41, 8820 Wädenswil",1.77,1.66,47.229976654052734,8.66735553741455
31.01.2019,Shell,"Bergstr. 117, 8000 Zürich",1.77,1.6,,
04.10.2021,Avia,"St. Gallerstr. 106, 8404 Winterthur",1.77,1.75,47.49800491333008,8.747227668762207
14.06.2019,Avia,"alte Zugerstr. 4, 8820 Wädenswil",1.77,1.66,47.234195709228516,8.635976791381836
28.04.2021,Coop Pronto,"Erlenweg 1, 8305 Dietlikon",1.77,1.68,47.4128303527832,8.61666488647461
01.10.2020,Agrola,"Im alten Riet 131, 9494 Schaan",1.77,1.69,,
26.06.2019,Avia,"Sankt Alban-Anlage 72, 4052 Basel",1.77,1.67,,
04.10.2021,BP,"Frauenfelderstrasse 9, 8404 Winterthur",1.77,1.75,47.510963439941406,8.760499954223633
04.10.2021,Red Fox,"Hauptstr., 9445 Rebstein",1.77,1.71,,
21.10.2018,Migrol,"Hauptstr. 99, 8280 Kreuzlingen",1.77,1.62,47.644344329833984,9.18099308013916
22.04.2019,Ruedi Rüssel,"Hauptstrasse 3, 9477 Trübbach",1.77,1.65,47.07646942138672,9.48350715637207
04.07.2011,Coop,"Baslerstr. 28, 5222 Umiken",1.77,1.68,,
04.10.2021,Avia,"Frauenfelderstr. 44, 8404 Winterthur",1.77,1.75,47.50627899169922,8.75704288482666
16.06.2019,Migrol,"Zürcherstr. 276, 8500 Frauenfeld",1.77,1.68,47.56199645996094,8.906208992004395
16.06.2019,BP,"Schaffhauserstr. 50, 8500 Frauenfeld",1.77,1.65,47.562774658203125,8.880552291870117
02.07.2012,Agrola,"Kriessernstr. 13, 9450 Altstätten SG",1.77,1.7,47.376060485839844,9.554547309875488
30.09.2019,Jubin,"Route de Peney, 1445 Vuiteboeuf",1.77,1.66,,
21.10.2018,Shell Plaza,"Löwenstr. 21, 8280 Kreuzlingen",1.77,1.62,47.647071838378906,9.170125007629395
08.11.2021,Shell,"Wohlerstr. 18, 5620 Bremgarten AG",1.77,1.77,47.35561752319336,8.326204299926758
28.09.2014,Agrola,"Neubrunn, 9304 Bernhardzell",1.77,1.74,47.467803955078125,9.346351623535156
11.10.2021,Sports,"Via Cantonale 7, 6814 Cadempino",1.77,1.7,46.0375862121582,8.934314727783203
13.03.2019,Socar,"Allmendstr. 121, 8041 Zürich",1.77,1.58,47.34052276611328,8.519430160522461
18.02.2021,BP Service Rose de la Broye,"Rose de la Broye, 1470 Lully FR",1.769,1.689,46.83224868774414,6.859692096710205
19.09.2019,Avia,"Flughafenstr. 8, 8302 Kloten",1.769,1.659,47.45357131958008,8.578644752502441
05.05.2021,Tamoil station,"Chemin de Sorécot 15, 1033 Cheseaux-Lausanne",1.76,1.68,46.584354400634766,6.5970940589904785
04.10.2021,Shell,"Romanshornerstr., 9322 Egnach",1.76,1.67,,
18.09.2020,Tankstelle Zimmermann,"Mülenenstr., 3703 Aeschi b. Spiez",1.76,1.73,,
13.07.2021,Agip,"Bodenstr. 1, 3715 Adelboden",1.76,1.69,46.49007797241211,7.566040992736816
11.10.2021,Statzione di benzina LEONE,"Via San Gottardo 13, 6900 Lugano",1.76,1.73,46.00765609741211,8.947747230529785
20.01.2020,Forchgarage,"Forchstr. 180, 8125 Zollikerberg",1.76,1.64,47.3462028503418,8.60189151763916
13.07.2014,Station Migrol,"Route de Neuchâtel 2, 2053 Cernier",1.76,1.68,47.056922912597656,6.899903297424316
13.08.2018,BP Tankstelle Hans Seiler,"Wilerstr. 20, 9602 Bazenheid",1.76,1.68,47.412818908691406,9.068674087524414
02.01.2011,Agip,"Camplium 1C, 7166 Trun",1.76,1.65,,
01.10.2018,Hergol,"Seestr. 87, 6052 Hergiswil NW",1.76,1.68,46.99180221557617,8.314411163330078
23.06.2014,Rue de la Chapelle 54,"Rue de la Chapelle 54, 2035 Corcelles NE",1.76,1.69,46.98612594604492,6.865355014801025
23.06.2014,MINI PRIX Station Service Les Pereuses,"Rue des Draizes 7, 2000 Neuchâtel",1.76,1.69,46.98892593383789,6.902778148651123
08.11.2021,Migrol,"Luzernerstr. 64, 5630 Muri AG",1.76,1.74,47.266658782958984,8.34753131866455
08.11.2021,Coop,"Luzernerstr. 33, 5630 Muri AG",1.76,1.74,47.271236419677734,8.343413352966309
08.11.2021,Eni,"Luzernerstr. 13, 5630 Muri AG",1.76,1.74,47.2724723815918,8.342513084411621
08.11.2021,Shell,"Aarauerstr. 21, 5630 Muri AG",1.76,1.74,47.27671432495117,8.338667869567871
08.11.2021,Landi,"Zentralstr. 24, 5623 Boswil",1.76,1.74,47.300296783447266,8.312898635864258
08.11.2021,Avia,"Zentralstr. 6, 5623 Boswil",1.76,1.74,47.303016662597656,8.311986923217773
08.11.2021,Agrola,"Zürcherstr. 1, 5630 Muri AG",1.76,1.74,47.27389907836914,8.341565132141113
08.11.2021,Migrol Service,"Muristrasse 8, 5623 Boswil",1.76,1.74,47.29806900024414,8.316365242004395
22.04.2019,Avia,"Staatsstr. 83, 9472 Grabs",1.76,1.63,47.18561935424805,9.442770957946777
12.10.2019,Shell,"Via la Sguancia 11, 6912 Pazzallo",1.76,1.52,45.985008239746094,8.936559677124023
12.03.2021,Garage Casale,"rte Echallens 16, 1037 Etagnières",1.76,1.68,,
26.12.2020,T Felder,"Pfarrmatte, 6122 Menznau",1.76,1.65,47.0843391418457,8.039390563964844
04.07.2011,Garage Erb,"Baslerstr. 24, 5222 Umiken",1.76,1.67,,
04.10.2021,Agip,"Arbonerst. 8, 8590 Romanshorn",1.76,1.67,47.564334869384766,9.365785598754883
04.10.2021,Avia,"Romanshornerstr. 115, 9322 Egnach",1.76,1.67,47.544898986816406,9.374772071838379
04.10.2021,Red Fox,"Hauptstr. 70, 9323 Steinach",1.76,1.7,47.50120544433594,9.447224617004395
12.11.2014,Migrol,"Schaffhauserstr. 315, 8000 Zürich",1.76,1.7,,
16.06.2019,Socar,"Schaffhauserstr. 6, 8500 Frauenfeld",1.76,1.63,47.561180114746094,8.889275550842285
11.04.2019,Migrol Tankstelle,"Höhenstr. 2, 9555 Tobel",1.76,1.63,47.51243209838867,9.030843734741211
05.11.2021,Socar,"route d'Anet 6, 1786 Sugiez",1.76,1.7,46.96726989746094,7.124161720275879
31.05.2019,Migrol,"Vorderi Böde 1 , 5452 Oberrohrdorf",1.76,1.64,47.42690658569336,8.307631492614746
31.05.2019,Avia,"Mutschellenstr.25, 5454 Bellikon",1.76,1.64,,
28.08.2011,August Ulmer,"Seestr. 181, 8266 Steckborn",1.76,1.65,,
04.10.2021,Ruedi Rüssel,"Hauptstr. 87, 9430 St. Margrethen SG",1.76,1.73,47.45402526855469,9.628840446472168
21.08.2014,MINI PRIX,"Hauptstrasse 25A, 2556 Scheuren",1.76,1.71,47.13335037231445,7.31732702255249
17.02.2014,Garage Schneider AG,"Wehntalerstrasse 276, 8046 Zürich",1.76,1.63,47.4110107421875,8.526715278625488
17.03.2019,Garage Gmür AG,"Ueberlandstr. 725, 8051 Zürich",1.755,1.575,,
17.03.2019,Flug-Garage AG,"Klotenererst. 72, 8303 Bassersdorf",1.755,1.575,,
16.07.2018,Landi,"Rellikonstr., 8124 Maur",1.755,1.695,,
07.04.2019,Eni,"Schaffhauserstr. 15, 8442 Hettlingen",1.755,1.635,,
04.10.2021,Germann,"Messenriet 33, 8500 Frauenfeld",1.755,1.675,47.55187225341797,8.864622116088867
25.06.2018,Tamoil,"Rue de Montsalvens, 1636 Broc",1.75,1.72,46.60342788696289,7.099569320678711
21.12.2018,Landi,"Poststr. 5 , 6343 Rotkreuz",1.75,1.56,,
10.05.2020,Taxi Ernst Hess AG,"Eichwaldstr. 39, 6005 Luzern",1.75,1.67,47.03667068481445,8.302828788757324
02.01.2019,Hans Bader AG,"Wehntalerstrasse 5, 8165 Oberweningen",1.75,1.57,47.499515533447266,8.410655975341797
02.05.2021,Migrol,"Wilerstr. 90, 9200 Gossau SG",1.75,1.65,47.4189338684082,9.23498249053955
02.05.2021,Coop,"Wilerstr. 82, 9200 Gossau SG",1.75,1.65,47.41826629638672,9.236542701721191
02.05.2021,BP,"Wilerstr. 53, 9200 Gossau SG",1.75,1.65,47.41658020019531,9.238852500915527
02.01.2022,Tamoil,"Grandval 72, 2744 Belprahon",1.75,1.7,,
25.06.2018,Eni,"Chemin de Champ-Francey 146, 1630 Bulle",1.75,1.7,46.63075637817383,7.060451507568359
25.06.2018,Celsa,"Hauptstrasse 381, 1656 Jaun",1.75,1.7,46.61076354980469,7.2748284339904785
25.06.2018,Tamoil,"Rue du Centre 11, 1637 Charmey (Gruyère)",1.75,1.7,,
17.03.2019,Coop,"Bassersdorferstr. 113, 8302 Kloten",1.75,1.57,47.45042037963867,8.59708023071289
17.03.2019,Socar,"Klotenerstr. 46, 8303 Bassersdorf",1.75,1.57,47.44475555419922,8.624934196472168
14.07.2018,BP,"Frauenfelderstr. 27 , 9548 Matzingen",1.75,1.68,47.52123260498047,8.930289268493652
11.08.2020,Spurt,"Langgasse 106, 9000 St. Gallen",1.75,1.63,,
08.10.2018,Ruedi Rüssel,"Wasserbühlen, 3818 Grindelwald",1.75,1.69,,
21.12.2018,Socar,"Luzernerstrasse, 6330 Cham",1.75,1.57,47.18034744262695,8.45894718170166
22.07.2021,Scall,"Sonneggstr. 42/44, 8000 Zürich",1.75,1.69,,
14.07.2018,Coop Pronto,"Frauenfelderstr.93, 9548 Matzingen",1.75,1.68,,
31.07.2021,Coop,"Hohlstr. 461, 8000 Zürich",1.75,1.69,,
04.07.2011,Tayara,"Baslerstr. 197, 5224 Unterbözberg",1.75,1.68,,
13.08.2018,Agrola,"b. Bahnhof, 8496 Steg im Tösstal",1.75,1.68,,
03.09.2011,Shell,"Arbonerstr. 15, 8599 Salmsach",1.75,1.67,47.552921295166016,9.371177673339844
13.07.2021,Coop Tankstelle BEO,"Simmenthalstr. 58 , 3700 Spiez",1.75,1.69,,
21.12.2018,Coop,"Blegistr. 2, 6343 Rotkreuz",1.75,1.57,47.14779281616211,8.43397331237793
28.12.2021,Avia,"Palaweg, 7430 Thusis",1.75,1.72,,
11.04.2019,Talgarage,"Märwilerstrasse, 9556 Affeltrangen",1.75,1.6,47.524967193603516,9.037078857421875
29.08.2020,Berglas,"Romanshornerstr. 35, 8280 Kreuzlingen",1.75,1.59,47.64208221435547,9.189274787902832
14.07.2018,LANDI Wängi,"St. Gallerstr. 48, 9548 Matzingen",1.75,1.68,47.51492691040039,8.93635368347168
13.10.2014,Landi,"Alte Gasse 4, 6373 Ennetbürgen",1.75,1.73,46.985870361328125,8.414045333862305
30.09.2019,Tamoil,"Avenue de Neuchâtel 18, 1450 Ste-Croix",1.75,1.64,46.827178955078125,6.496636390686035
08.11.2021,Taxon,"Hinterdorfstr. 10, 5644 Auw",1.75,1.73,47.213260650634766,8.364203453063965
27.05.2021,Lorenzi Robert,"St.Gallerstr. 241, 9200 Gossau SG",1.75,1.66,47.41368103027344,9.271044731140137
08.11.2021,Benzin-Discount,"Bremgarterstr. 48, 5610 Wohlen AG",1.75,1.72,47.34737777709961,8.29007339477539
08.11.2021,Ruedi Rüssel,"Bremgarterstr. 32, 5610 Wohlen AG",1.75,1.72,47.34843444824219,8.284982681274414
21.12.2018,Shell,"Blegistr. 4, 6343 Rotkreuz",1.75,1.57,47.1476936340332,8.434557914733887
27.05.2021,Freie Tankstelle Red Fox,"St.Gallerstr. 188, 9200 Gossau SG",1.75,1.56,47.415348052978516,9.264578819274902
27.05.2021,Avia,"St.Gallerstr. 97, 9200 Gossau SG",1.75,1.66,47.417144775390625,9.254220008850098
17.03.2019,Shell,"Schaffhauserstr. 87, 8152 Glattbrugg",1.75,1.58,47.431976318359375,8.56309986114502
27.05.2021,Tamoil,"St. Gallerstr. 120 , 9230 Flawil",1.75,1.66,,
13.07.2021,Shell,"Kanderstegstr. 39, 3714 Frutigen",1.749,1.679,46.58496856689453,7.649074554443359
08.11.2021,Garage Bär,"Hauptstrasse 15, 5644 Auw",1.749,1.679,,
26.04.2021,Agrola,"Gewerbezone Brüggfeld 1, 3216 Ried b. Kerzers",1.745,1.555,46.96697235107422,7.189164161682129
16.04.2019,Garage Fernandez,"Wilerweg 34, 4600 Olten",1.745,1.625,47.34785079956055,7.915248394012451
26.01.2020,Avia,"Winkelstr. 4, 7250 Klosters",1.745,1.625,46.867122650146484,9.88106632232666
07.04.2019,Agrola,"Stationsstr. 4, 8472 Seuzach",1.745,1.605,47.536136627197266,8.730645179748535
07.04.2019,Agrola,"Dorfstr. 12, 8471 Rutschwil-Dägerlen",1.745,1.605,47.55965042114258,8.727015495300293
08.10.2018,oeltrans Tankstelle Grindelwald,"Truffersbrunnen, 3818 Grindelwald",1.74,1.68,,
13.07.2021,Agrola,"Hauptstrasse 36, 3713 Reichenbach i. K.",1.74,1.69,46.62062072753906,7.685997009277344
13.07.2021,Coop Pronto,"Hauptstr. 38 , 3713 Reichenbach i. K.",1.74,1.69,46.620113372802734,7.685624122619629
13.07.2021,BP Service Spiez,"Simmentalstr. 30, 3700 Spiez",1.74,1.69,46.687156677246094,7.667617321014404
16.07.2018,Socar Fälanden,"Schwerzenbachstr. 39, 8117 Fällanden",1.74,1.68,47.37477111816406,8.642616271972656
26.04.2021,Avia,"Seestr. 26, 6205 Eich",1.74,1.66,47.151344299316406,8.166519165039062
13.07.2021,Agrola,"Thunstr. 1, 3700 Spiez",1.74,1.69,46.68970489501953,7.67418098449707
21.10.2014,J.Windlin AG,"Stanserstrasse 113, 6064 Kerns",1.74,1.71,46.910057067871094,8.293006896972656
13.07.2021,Migrol Tankstelle,"Hauptstr. 25, 3713 Reichenbach i. K.",1.74,1.69,46.62460708618164,7.690144062042236
13.07.2021,BP,"Hauptstr. 4a, 3711 Mülenen",1.74,1.69,,
11.04.2019,BP,"Hauptstr. 47, 9552 Bronschhofen",1.74,1.62,47.48151397705078,9.032846450805664
25.06.2018,Jubin,"Hauptstrasse, 1656 Jaun",1.74,1.68,46.60641860961914,7.257998466491699
09.12.2018,BP Service Airport,"Flughafenstrasse 79 , 8302 Kloten",1.74,1.59,47.44841003417969,8.566914558410645
19.09.2019,Tamoil,"Dorfstr. 13, 8302 Kloten",1.74,1.64,47.45347213745117,8.582094192504883
29.01.2019,Socar,"Austr. 37, 9490 Vaduz",1.74,1.56,,
29.01.2019,Avia,"Landstr. 186, 9495 Triesen",1.74,1.57,,
29.01.2019,Coop Pronto,"im Gagoz 77, 9496 Balzers",1.74,1.56,,
22.04.2019,Red Fox,"Grabserstr. 10, 9473 Gams",1.74,1.61,47.20317459106445,9.442437171936035
02.01.2022,Garage Frei,"Hauptstr. 181, 4625 Oberbuchsiten",1.74,1.69,,
30.08.2019,Garage trois Chênes,"rte Yverdon 19, 1040 Echallens",1.74,1.65,,
28.08.2011,Seetankstelle,"Hafen Steckborn, 8266 Steckborn",1.74,1.65,,
20.01.2020,Migrol Service,"Sihlquai 155 , 8000 Zürich",1.74,1.63,,
12.07.2019,AV-SIG ,"Industriestr., 8222 Beringen",1.74,1.6,,
04.10.2021,Migrol,"Tösstalstr. 31, 8483 Kollbrunn",1.74,1.71,47.45704650878906,8.77258014678955
11.04.2019,Agrola,"Wülflingerstr. 32, 8400 Winterthur",1.735,1.615,47.505393981933594,8.718201637268066
02.02.2019,Agrola,"Buchserstr. 4, 9469 Haag (Rheintal)",1.73,1.56,,
25.06.2018,MINI PRIX,"Rue du Prieuré 38, 1636 Broc",1.73,1.68,46.60327911376953,7.093913555145264
28.01.2020,Shell,"Diepoldsauerstr. 38, 9443 Widnau",1.73,1.61,47.397483825683594,9.64016056060791
04.10.2021,Spurt,"Brüggershofstr. 5, 9424 Rheineck",1.73,1.67,47.46145248413086,9.595965385437012
27.05.2021,Avia,"St. Gallerstr. 76, 9403 Goldach",1.73,1.61,47.47878646850586,9.468732833862305
27.05.2021,BP,"Bruggmühlestr. 26, 9403 Goldach",1.73,1.63,47.47712707519531,9.462220191955566
28.05.2021,Coop,"Zürcherstr. 110/112, 8903 Birmensdorf ZH",1.73,1.64,,
13.07.2021,Agrola,"Adelbodenstr. 38, 3714 Frutigen",1.73,1.65,46.58250045776367,7.634972095489502
23.01.2020,Tamoil Oberrieden,"Seestr., 8942 Oberrieden",1.73,1.62,,
27.05.2021,Shell,"Rorschacherstr. 219, 9000 St. Gallen",1.73,1.65,,
30.09.2018,Avia,"Hauptstr. 4, 6386 Wolfenschiessen",1.73,1.66,46.91053771972656,8.395525932312012
27.05.2021,Coop,"Rorschacherstr. 218, 9000 St. Gallen",1.73,1.65,,
27.05.2021,Shell,"Zürcherstr. 205, 9000 St. Gallen",1.73,1.65,,
28.04.2021,Shell,"Ueberlandstr. 95, 8600 Dübendorf",1.73,1.66,47.40321731567383,8.607084274291992
18.10.2021,Avia,"Sirnachstr. 10, 8355 Aadorf",1.73,1.66,,
04.03.2021,BP Service Affoltern,"Zürichstrasse 187, 8910 Affoltern am Albis",1.73,1.65,47.28777313232422,8.451953887939453
19.09.2021,Migrol," Kempttalstr. 73, 8320 Fehraltorf",1.73,1.69,47.38754653930664,8.7531156539917
25.06.2018,Socar,"Rue de Vuippens 49, 1630 Bulle",1.73,1.68,46.62676239013672,7.060385704040527
27.05.2021,Avia,"Zürcherstr. 431, 9000 St. Gallen",1.73,1.65,,
17.08.2010,Zobrist,"Schaffhauserstrasse 123, 8302 Kloten",1.73,1.65,47.45077133178711,8.58116626739502
11.04.2021,Garage Meinrad Fuchs,"Schmalzgrubenstr. 17, 8842 Unteriberg",1.73,1.66,47.06062698364258,8.802582740783691
11.08.2020,Spurt,"Obereggerstr. 12, 9442 Berneck",1.73,1.64,47.425453186035156,9.605337142944336
19.09.2021,Tamoil,"Kempttalstr. 21, 8320 Fehraltorf",1.73,1.69,47.389766693115234,8.748750686645508
19.09.2021,Shell,"Kempttalstr. 43, 8308 Illnau",1.73,1.69,47.40703582763672,8.726770401000977
13.01.2019,Shell,"Wülflingerstrasse 393, 8408 Winterthur",1.73,1.55,47.515899658203125,8.680394172668457
26.12.2020,Avia,"Hauptstr., 5070 Frick",1.73,1.54,,
02.01.2022,Migrol,"Thalstr. 367, 4712 Laupersdorf",1.73,1.68,47.31220245361328,7.655550003051758
04.03.2021,Coop,"Im Wängli 6, 8910 Affoltern am Albis",1.73,1.65,47.28391647338867,8.453414916992188
04.10.2021,Coop,"Bahnhofstr. 73, 8590 Romanshorn",1.73,1.64,47.56549835205078,9.365882873535156
26.04.2021,Migrol Autoservice,"Buchenstrasse 1, 6210 Sursee",1.73,1.65,47.17412567138672,8.099918365478516
02.02.2019,Avia,"Rheinstr. 1, 9469 Haag (Rheintal)",1.73,1.56,,
27.05.2021,Avia,"Zürcherstr. 162, 9000 St. Gallen",1.73,1.65,,
27.05.2021,Agrola,"Zürcherstr. 268, 9000 St. Gallen",1.73,1.65,,
16.06.2019,Debrunner,"Hauptstr. 35, 8553 Mettendorf TG",1.73,1.62,47.577735900878906,8.974720001220703
16.06.2019,LANDI Mittelthurgau,"Maurenstr. 3, 8575 Bürglen TG",1.73,1.61,47.551151275634766,9.152863502502441
27.05.2021,Shell,"Zürcherstr. 114, 9000 St. Gallen",1.73,1.65,,
01.05.2019,Hans Eberle AG,"Sonnental 3, 9313 Muolen",1.73,1.61,47.52139663696289,9.31881332397461
04.03.2021,Garage Ruckstuhl,"Zürichstrasse 29, 8910 Affoltern am Albis",1.73,1.65,47.27294158935547,8.448294639587402
04.03.2021,Migrol Service  Peter Heiniger,"Baarerstrasse 2, 8932 Mettmenstetten",1.73,1.65,47.22972869873047,8.478497505187988
19.09.2021,Agrola,"Länggstrasse, 8308 Illnau",1.73,1.69,47.406803131103516,8.723912239074707
16.06.2019,M. Ruckstuhl,"Frauenfelderstr. 16, 8560 Märstetten",1.73,1.63,47.58357620239258,9.056937217712402
27.05.2021,Avia,"Riedern 1273, 9402 Mörschwil",1.73,1.65,,
16.06.2019,BP,"Schaffhauserstr. 74, 8500 Frauenfeld",1.73,1.63,47.56387710571289,8.875268936157227
14.06.2021,Coop,"Hauptstr. 19, 6015 Reussbühl",1.73,1.64,,
10.04.2019,Shell,"Route Cantonale, 1898 St-Gingolph",1.73,1.63,46.39317321777344,6.804871082305908
10.04.2019,Eni ,"Route Cantonale 48, 1898 St-Gingolph",1.73,1.64,46.38623046875,6.825106143951416
29.06.2021,BP,"Luzernerstr. 27, 5643 Sins",1.73,1.67,47.18836212158203,8.3963623046875
16.06.2019,BP,"Sulgerstr. 14, 8575 Bürglen TG",1.73,1.63,47.54917526245117,9.156608581542969
16.06.2019,Agrola,"Oberfeldstr. 1, 8570 Weinfelden",1.73,1.61,47.559993743896484,9.131757736206055
27.05.2021,Coop,"St.Gallerstr. 238, 9200 Gossau SG",1.73,1.66,47.4134521484375,9.270536422729492
16.06.2019,Socar,"Deucherstr. 44, 8570 Weinfelden",1.73,1.63,47.56222152709961,9.124723434448242
30.09.2018,Gut G. AG,"Engelbergerstrasse 17, 6383 Dallenwil",1.73,1.66,,
26.04.2021,Agrola,"Kantonsstr. 13, 6033 Buchrain",1.73,1.65,47.106807708740234,8.34274959564209
16.06.2019,Avia,"Deucherstr. 39, 8570 Weinfelden",1.73,1.63,47.562477111816406,9.123035430908203
16.06.2019,Shell,"Dufourstr. 14, 8570 Weinfelden",1.73,1.63,47.562992095947266,9.104798316955566
